Symbol,Score,Engine_Type,Grade,Contraction Count,Contraction Sequence,VDU %,Pivot Price,Current Price,Distance to Pivot,Readiness Status,Entry Price,Stop Loss,Risk per Share,Position Size,R-Multiple,Trade Status,Entry Category,Tactical Trigger,Tactical Stop Loss,Target 1,Target 2
MEDANTA,77,STRICT_VCP,Grade B,2,T1: 9.0% | T2: 5.4%,29.9%,1369.699951171875,1332.199951171875,-2.74%,STRICT READY,1369.699951171875,1295.9000244140625,73.7999267578125,135,0.0,PENDING_BREAKOUT,TIGHT_CHEAT_VCP,1347.90,1316.40,1415.30,1482.69
DHAMPURSUG,75,STRICT_VCP,Grade A,4,T1: 18.1% | T2: 7.6% | T3: 6.9% | T4: 5.3%,18.8%,142.99000549316406,143.50999450683594,0.36%,POST-BREAKOUT,142.99000549316406,135.39999389648438,7.5900115966796875,1317,0.0,BREAKOUT_WITHOUT_VOLUME,EMA_PULLBACK,144.99,142.05,152.24,159.49
VETO,74,STRICT_VCP,Grade B,2,T1: 20.7% | T2: 10.3%,24.4%,130.0,129.1199951171875,-0.68%,STRICT READY,130.0,119.60000000000001,10.399999999999991,961,0.0,PENDING_BREAKOUT,EMA_PULLBACK,134.00,125.97,150.05,162.10
FDC,71,STRICT_VCP,Grade B,2,T1: 15.1% | T2: 4.6%,28.7%,437.0,421.7000122070313,-3.50%,STRICT READY,437.0,416.75,20.25,493,0.0,PENDING_BREAKOUT,EMA_PULLBACK,426.95,414.35,452.15,471.05
NRBBEARING,66,STRICT_VCP,Grade A,3,T1: 10.4% | T2: 9.5% | T3: 9.4%,17.2%,443.4500122070313,421.1499938964844,-5.03%,DEVELOPING,443.4500122070313,407.9740112304688,35.47600097656249,281,0.0,PENDING_BREAKOUT,HIGH RISK ENTRY - Wait for Pullback or Tight Range,443.45,407.97,514.40,567.62
EXICOM,66,STRICT_VCP,Grade B,3,T1: 25.4% | T2: 16.8% | T3: 15.1%,23.7%,182.5,165.22999572753906,-9.46%,DEVELOPING,182.5,167.9,14.599999999999994,684,0.0,PENDING_BREAKOUT,EMA_PULLBACK,169.38,161.68,184.78,196.33
GREENPLY,61,STRICT_VCP,Grade A,3,T1: 13.9% | T2: 9.5% | T3: 6.1%,10.7%,307.7900085449219,320.20001220703125,4.03%,POST-BREAKOUT,307.7900085449219,289.0,18.790008544921875,532,0.0,BREAKOUT_WITHOUT_VOLUME,HIGH RISK ENTRY - Wait for Pullback or Tight Range,307.79,289.00,345.37,373.56
APOLLOPIPE,61,STRICT_VCP,Grade B,3,T1: 15.8% | T2: 8.9% | T3: 6.9%,26.4%,498.4500122070313,504.2000122070313,1.15%,POST-BREAKOUT,498.4500122070313,464.0,34.45001220703131,290,0.0,BREAKOUT_WITHOUT_VOLUME,EMA_PULLBACK,519.00,499.00,559.00,589.00
SPARC,60,STRICT_VCP,Grade B,2,T1: 22.0% | T2: 13.1%,23.6%,253.1699981689453,250.4499969482422,-1.07%,STRICT READY,253.1699981689453,232.9163983154297,20.253599853515624,493,0.0,PENDING_BREAKOUT,HIGH RISK ENTRY - Wait for Pullback or Tight Range,253.17,232.92,293.68,324.06
GRWRHITECH,59,STRICT_VCP,Grade B,2,T1: 11.1% | T2: 6.0%,38.2%,7085.5,6931.5,-2.17%,STRICT READY,7085.5,6659.0,426.5,23,0.0,PENDING_BREAKOUT,HIGH RISK ENTRY - Wait for Pullback or Tight Range,7085.50,6659.00,7938.50,8578.25
