Symbol,Score,Engine_Type,Grade,Contraction Count,Contraction Sequence,VDU %,Pivot Price,Current Price,Distance to Pivot,Readiness Status,Entry Price,Stop Loss,Risk per Share,Position Size,R-Multiple,Trade Status,Entry Category,Tactical Trigger,Tactical Stop Loss,Target 1,Target 2
JINDRILL,88,STRICT_VCP,Grade A,2,T1: 10.0% | T2: 5.0%,20.0%,642.0999755859375,642.0999755859375,0.00%,STRICT READY,619.830129901795,600.3275726515221,19.502557250272844,403,0.0,PENDING_BREAKOUT,EMA_PULLBACK,619.83,600.33,658.84,688.09
GOLDIAM,86,STRICT_VCP,Grade A,2,T1: 10.0% | T2: 5.0%,20.0%,344.1000061035156,344.1000061035156,0.00%,STRICT READY,353.0,348.72097059388005,4.279029406119946,708,0.0,PENDING_BREAKOUT,EMA_PULLBACK,353.00,348.72,370.65,388.30
BLSE,74,STRICT_VCP,Grade B,3,T1: 10.0% | T2: 8.9% | T3: 7.1%,39.9%,324.8999938964844,322.8500061035156,-0.63%,STRICT READY,324.8999938964844,301.79998779296875,23.100006103515625,432,0.0,PENDING_BREAKOUT,EMA_PULLBACK,331.00,320.40,352.20,368.10
MATRIMONY,63,STRICT_VCP,Grade B,3,T1: 13.1% | T2: 11.7% | T3: 9.5%,23.8%,555.0,514.3499755859375,-7.32%,DEVELOPING,555.0,510.6,44.39999999999998,225,0.0,PENDING_BREAKOUT,EMA_PULLBACK,526.85,509.05,562.45,589.15
NRL,59,STRICT_VCP,Grade B,2,T1: 11.4% | T2: 4.2%,37.7%,118.0,122.0,3.39%,POST-BREAKOUT,118.0,113.0,5.0,2000,0.8,ACTIVE,EMA_PULLBACK,120.50,120.05,126.53,132.55
TMB,49,STRICT_VCP,Grade B,3,T1: 9.1% | T2: 8.6% | T3: 8.0%,26.7%,895.6500244140625,906.5999755859376,1.22%,POST-BREAKOUT,895.6500244140625,823.9980224609376,71.65200195312491,139,0.15282128724105457,ACTIVE,EMA_PULLBACK,936.00,878.95,1050.10,1135.67
E2E,30,STRICT_VCP,Grade C,3,T1: 22.0% | T2: 16.7% | T3: 15.9%,42.0%,698.0,608.4500122070312,-12.83%,DEVELOPING,698.0,642.1600000000001,55.83999999999992,179,0.0,PENDING_BREAKOUT,EMA_PULLBACK,649.65,597.68,753.59,831.55
SUVEN,27,STRICT_VCP,Grade C,2,T1: 21.7% | T2: 10.3%,44.2%,358.0,372.8500061035156,4.15%,POST-BREAKOUT,358.0,358.0,28.639999999999986,349,0.5185057997037581,ACTIVE,EMA_PULLBACK,403.35,371.08,467.89,516.29
INDIANHUME,73,FLEX_VCP,Grade B,3,T1: 13.6% | T2: 9.1% | T3: 10.2%,17.1%,396.0499877929688,388.7000122070313,-1.86%,FLEX READY,396.0499877929688,364.3659887695313,31.68399902343748,315,0.0,PENDING_BREAKOUT,EMA_PULLBACK,381.70,378.21,400.79,419.87
RBA,60,FLEX_VCP,Grade C,4,T1: 6.5% | T2: 6.2% | T3: 7.2% | T4: 8.2%,28.2%,108.41000366210938,97.75,-9.83%,FLEX READY,108.41000366210938,99.73720336914063,8.672800292968745,1153,0.0,PENDING_BREAKOUT,EMA_PULLBACK,100.80,95.65,111.10,118.83
