Symbol,Score,Engine_Type,Grade,Contraction Count,Contraction Sequence,VDU %,Pivot Price,Current Price,Distance to Pivot,Readiness Status,Entry Price,Stop Loss,Risk per Share,Position Size,R-Multiple,Trade Status,Entry Category,Tactical Trigger,Tactical Stop Loss,Target 1,Target 2
GOLDIAM,92,STRICT_VCP,Grade A,2,T1: 10.0% | T2: 5.0%,20.0%,363.7000122070313,363.7000122070313,0.00%,STRICT READY,353.0,360.2695762477024,-7.269576247702389,0,0.0,PENDING_BREAKOUT,EMA_PULLBACK,353.00,360.27,370.65,388.30
JINDRILL,89,STRICT_VCP,Grade A,2,T1: 10.0% | T2: 5.0%,20.0%,635.0999755859375,635.0999755859375,0.00%,STRICT READY,607.2185376814815,590.8387627540117,16.37977492746984,411,0.0,PENDING_BREAKOUT,EMA_PULLBACK,607.22,590.84,639.98,667.94
LLOYDSENGG,72,STRICT_VCP,Grade B,4,T1: 11.9% | T2: 9.9% | T3: 8.7% | T4: 8.2%,34.2%,93.73221166777348,92.9000015258789,-0.89%,STRICT READY,93.73221166777348,86.23363473435161,7.498576933421873,1333,0.0,PENDING_BREAKOUT,EMA_PULLBACK,94.50,91.01,101.48,106.71
ANANDRATHI,64,STRICT_VCP,Grade B,4,T1: 6.8% | T2: 6.1% | T3: 5.7% | T4: 5.6%,26.7%,2121.199951171875,2189.199951171875,3.21%,POST-BREAKOUT,2121.199951171875,2002.0999755859373,119.09997558593773,83,0.0,BREAKOUT_WITHOUT_VOLUME,EMA_PULLBACK,2199.00,2145.10,2308.95,2418.90
IFCI,59,STRICT_VCP,Grade A,3,T1: 23.5% | T2: 14.4% | T3: 8.2%,17.8%,79.19999694824219,81.68000030517578,3.13%,POST-BREAKOUT,79.19999694824219,72.86399719238281,6.335999755859376,1578,0.0,BREAKOUT_WITHOUT_VOLUME,HIGH RISK ENTRY - Wait for Pullback or Tight Range,79.20,72.86,91.87,101.38
BHEL,53,STRICT_VCP,Grade B,3,T1: 12.0% | T2: 11.4% | T3: 4.4%,44.2%,418.7000122070313,419.7999877929688,0.26%,POST-BREAKOUT,418.7000122070313,400.2000122070313,18.5,540,0.0,BREAKOUT_WITHOUT_VOLUME,EMA_PULLBACK,434.15,414.30,473.85,503.63
TMB,52,STRICT_VCP,Grade B,2,T1: 9.1% | T2: 7.9%,26.1%,917.0,838.8499755859375,-8.52%,DEVELOPING,917.0,844.9000244140625,72.0999755859375,138,0.0,PENDING_BREAKOUT,HIGH RISK ENTRY - Wait for Pullback or Tight Range,917.00,844.90,1061.20,1169.35
INOXINDIA,71,FLEX_VCP,Grade B,4,T1: 10.5% | T2: 12.0% | T3: 7.9% | T4: 5.6%,26.9%,2010.0,1930.300048828125,-3.97%,FLEX READY,2010.0,1897.699951171875,112.300048828125,89,0.0,PENDING_BREAKOUT,HIGH RISK ENTRY - Wait for Pullback or Tight Range,2010.00,1897.70,2234.60,2403.05
NRL,68,FLEX_VCP,Grade B,4,T1: 7.0% | T2: 10.0% | T3: 9.0% | T4: 3.1%,35.5%,117.66000366210938,113.0999984741211,-3.88%,FLEX READY,117.66000366210938,114.0,3.660003662109375,2124,0.0,PENDING_BREAKOUT,HIGH RISK ENTRY - Wait for Pullback or Tight Range,117.66,114.00,124.98,130.47
JINDALSAW,68,FLEX_VCP,Grade B,3,T1: 10.9% | T2: 8.8% | T3: 6.4%,38.4%,281.0,268.70001220703125,-4.38%,FLEX READY,281.0,263.1499938964844,17.850006103515625,560,0.0,PENDING_BREAKOUT,EMA_PULLBACK,270.90,264.20,284.44,297.99
LALPATHLAB,68,FLEX_VCP,Grade B,4,T1: 5.2% | T2: 4.8% | T3: 7.5% | T4: 4.7%,33.9%,1955.0999755859373,1887.199951171875,-3.47%,FLEX READY,1955.0999755859373,1863.0,92.09997558593727,108,0.0,PENDING_BREAKOUT,EMA_PULLBACK,1912.00,1870.10,2007.60,2103.20
MUNJALAU,60,FLEX_VCP,Grade A,4,T1: 13.9% | T2: 10.5% | T3: 5.3% | T4: 6.6%,11.4%,106.0,114.8499984741211,8.35%,POST-BREAKOUT,106.0,106.0,6.949996948242202,719,2.161871343103348,PARTIAL_EXIT,HIGH RISK ENTRY - Wait for Pullback or Tight Range,106.00,99.05,119.90,130.32
KARURVYSYA,60,FLEX_VCP,Grade C,4,T1: 4.4% | T2: 5.1% | T3: 4.0% | T4: 6.1%,25.9%,351.79998779296875,331.04998779296875,-5.90%,FLEX READY,351.79998779296875,330.25,21.54998779296875,464,0.0,PENDING_BREAKOUT,TIGHT_CHEAT_VCP,336.20,326.60,355.40,369.82
STEELCAS,59,FLEX_VCP,Grade B,4,T1: 8.3% | T2: 7.9% | T3: 6.0% | T4: 6.0%,31.7%,345.03966981791604,357.3500061035156,3.57%,POST-BREAKOUT,345.03966981791604,324.3500061035156,20.68966371440041,483,0.5949993414842859,ACTIVE,HIGH RISK ENTRY - Wait for Pullback or Tight Range,345.04,324.35,386.42,417.45
SSWL,58,FLEX_VCP,Grade C,3,T1: 8.3% | T2: 8.8% | T3: 7.4%,30.6%,328.3999938964844,315.8500061035156,-3.82%,FLEX READY,328.3999938964844,304.1000061035156,24.29998779296875,411,0.0,PENDING_BREAKOUT,EMA_PULLBACK,319.00,304.20,348.60,370.80
UFBL,57,FLEX_VCP,Grade B,2,T1: 18.4% | T2: 13.4%,22.6%,845.0,779.2999877929688,-7.78%,FLEX READY,845.0,777.4,67.60000000000002,147,0.0,PENDING_BREAKOUT,EMA_PULLBACK,790.45,742.62,886.10,957.84
PRITIKAUTO,54,FLEX_VCP,Grade B,4,T1: 29.7% | T2: 13.7% | T3: 9.6% | T4: 6.7%,21.6%,18.440000534057617,17.579999923706055,-4.66%,FLEX READY,18.440000534057617,17.200000762939453,1.239999771118164,8064,0.0,PENDING_BREAKOUT,HIGH RISK ENTRY - Wait for Pullback or Tight Range,18.44,17.20,20.92,22.78
TALBROAUTO,52,FLEX_VCP,Grade C,4,T1: 9.3% | T2: 9.0% | T3: 7.9% | T4: 10.4%,45.5%,425.0,423.0499877929688,-0.46%,FLEX READY,425.0,391.0,34.0,294,0.0,PENDING_BREAKOUT,EMA_PULLBACK,430.60,420.00,452.13,473.66
